Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0
L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0
M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0
H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0
L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0
L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0
L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0
L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0
L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0
L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0
L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0
L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0
M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0
M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0
L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0
M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0
L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0
L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0
L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0
L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0
L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0
L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0
L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0
L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0
M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0
M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0
M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0
L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0
L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0
L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0
M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0
L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0
M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0
M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0
L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0
L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0
L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0
M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0
M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0
M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0
L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0
L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0
L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0
L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0
M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0
L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0
H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0
L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0
H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0
L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0
L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0
L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0
M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0
L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0
L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0
M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0
H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0
M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0
L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0
L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0
L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0
H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0
L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0
L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0
L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0
H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0
L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0
L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0
L47643,L,297.4,308.7,2874,4.2,118,1,0,0,1,0,0
L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0
M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0
L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0
L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0
L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0
M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0
H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0
H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0
M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0
M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0
L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0
L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0
L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0
H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0
L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0
M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0
L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0
M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0
L47662,L,297.3,309.0,1548,37.4,171,0,0,0,0,0,0
L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0
L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0
M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0
M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0
M15347,M,297.4,309.1,1463,35.0,183,0,0,0,0,0,0
L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0
M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0
L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0
L47671,L,297.4,309.2,1420,45.6,193,0,0,0,0,0,0
L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0
L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0
L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0
H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0
M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0
L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0
L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0
L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0
M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0
M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0
L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0
M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0
M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0
L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0
L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0
H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0
L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0
M15369,M,297.6,309.3,1415,41.3,17,0,0,0,0,0,0
L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0
L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0
L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0
L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0
L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0
L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0
L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0
M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0
L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0
M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0
L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0
L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0
M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0
L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0
L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0
L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0
L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0
M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0
M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0
L47709,L,297.6,309.5,1569,36.2,63,0,0,0,0,0,0
M15390,M,297.6,309.5,1709,32.2,65,0,0,0,0,0,0
L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0
L47712,L,297.5,309.4,1443,45.4,70,0,0,0,0,0,0
L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0
L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0
H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0
L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0
H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0
M15398,M,297.4,309.3,1499,36.8,88,0,0,0,0,0,0
M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0
L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0
L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0
L47722,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0
H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0
M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0
L47725,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0
L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0
M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0
L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0
L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0
L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0
L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0
M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0
M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0
H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0
M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0
L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0
M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0
L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0
L47739,L,297.5,309.4,1503,40.6,144,0,0,0,0,0,0
L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0
M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0
L47742,L,297.6,309.5,1574,30.9,151,0,0,0,0,0,0
L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0
H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0
H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0
M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0
M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0
L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0
M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0
L47750,L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0
M15431,M,297.8,309.8,1676,29.0,178,0,0,0,0,0,0
L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,0
L47753,L,297.9,309.9,1472,45.0,183,0,0,0,0,0,0
M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0
M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0
H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0
L47757,L,297.7,309.7,1591,37.7,196,0,0,0,0,0,0
L47758,L,297.8,309.8,1533,36.8,198,0,0,0,0,0,0
M15439,M,297.8,309.7,1700,31.3,200,0,0,0,0,0,0
M15440,M,297.8,309.8,1798,25.5,203,0,0,0,0,0,0
L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0
L47762,L,297.8,309.7,1341,49.2,208,0,0,0,0,0,0
H29997,H,297.7,309.6,1697,32.2,210,0,0,0,0,0,0
H29998,H,297.6,309.6,1419,48.2,215,0,0,0,0,0,0
L47765,L,297.6,309.5,2001,20.5,220,0,0,0,0,0,0
L47766,L,297.6,309.6,1501,49.8,222,1,0,0,0,1,0
H30001,H,297.6,309.5,1623,33.1,224,0,0,0,0,0,0
L47768,L,297.6,309.4,1628,33.4,229,0,0,0,0,0,0
L47769,L,297.6,309.4,1491,40.2,231,0,0,0,0,0,0
L47770,L,297.5,309.4,1517,36.7,233,0,0,0,0,0,0
H30005,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,0
H30006,H,297.5,309.5,1668,27.9,240,0,0,0,0,0,0
L47773,L,297.5,309.6,1312,50.7,0,0,0,0,0,0,0
H30008,H,297.6,309.6,1278,50.4,2,0,0,0,0,0,0
M15455,M,297.6,309.6,1330,53.1,7,0,0,0,0,0,0
M15456,M,297.6,309.6,1530,37.3,10,0,0,0,0,0,0
H30011,H,297.6,309.6,1428,46.6,13,0,0,0,0,0,0
L47778,L,297.7,309.6,1480,47.9,18,0,0,0,0,0,0
H30013,H,297.7,309.7,1616,31.1,20,0,0,0,0,0,0
L47780,L,297.8,309.7,1547,37.3,25,0,0,0,0,0,0
L47781,L,297.9,309.7,2194,16.8,27,0,0,0,0,0,0
L47782,L,297.9,309.8,2000,21.3,29,0,0,0,0,0,0
L47783,L,297.9,309.8,1336,71.6,31,1,0,0,1,0,0
L47784,L,297.9,309.9,1542,33.8,33,0,0,0,0,0,0
M15465,M,297.9,309.8,1693,29.9,35,0,0,0,0,0,0
L47786,L,297.9,309.8,1461,50.5,38,0,0,0,0,0,0
M15467,M,298.0,309.9,1565,33.9,40,0,0,0,0,0,0
L47788,L,298.0,309.9,1403,47.7,43,0,0,0,0,0,0
L47789,L,298.1,309.9,1629,32.5,45,0,0,0,0,0,0
L47790,L,298.1,310.0,1534,33.7,47,0,0,0,0,0,0
L47791,L,298.1,310.0,1553,40.9,49,0,0,0,0,0,0
L47792,L,298.1,309.9,1563,32.8,51,0,0,0,0,0,0
L47793,L,298.1,309.9,1634,30.0,53,0,0,0,0,0,0
M15474,M,298.0,309.9,1445,45.2,55,0,0,0,0,0,0
L47795,L,298.1,309.9,1642,30.4,58,0,0,0,0,0,0
H30030,H,298.1,309.9,1686,29.1,60,0,0,0,0,0,0
M15477,M,298.1,310.0,1393,43.1,65,0,0,0,0,0,0
H30032,H,298.2,310.0,1433,44.2,68,0,0,0,0,0,0
L47799,L,298.3,310.0,1507,44.7,73,0,0,0,0,0,0
M15480,M,298.3,310.1,1389,49.6,75,0,0,0,0,0,0
L47801,L,298.3,310.1,1408,45.3,78,0,0,0,0,0,0
M15482,M,298.4,310.2,1725,32.0,80,0,0,0,0,0,0
L47803,L,298.4,310.1,1926,23.7,83,0,0,0,0,0,0
H30038,H,298.3,310.1,1509,37.6,85,0,0,0,0,0,0
L47805,L,298.3,310.1,1545,36.3,90,0,0,0,0,0,0
L47806,L,298.4,310.1,1533,35.2,92,0,0,0,0,0,0
L47807,L,298.4,310.1,1455,42.2,94,0,0,0,0,0,0
M15488,M,298.4,310.1,1335,57.8,96,0,0,0,0,0,0
L47809,L,298.3,310.1,1523,45.9,99,0,0,0,0,0,0
L47810,L,298.3,310.0,1460,47.6,101,0,0,0,0,0,0
L47811,L,298.4,310.0,1554,37.3,103,0,0,0,0,0,0
H30046,H,298.3,310.0,1419,47.1,105,0,0,0,0,0,0
L47813,L,298.3,310.0,1442,43.9,110,0,0,0,0,0,0
L47814,L,298.3,309.9,1507,41.6,112,0,0,0,0,0,0
L47815,L,298.3,310.0,1858,23.9,114,0,0,0,0,0,0
L47816,L,298.3,309.9,1463,43.9,116,0,0,0,0,0,0
L47817,L,298.2,309.7,1585,37.4,118,0,0,0,0,0,0
L47818,L,298.0,309.6,1536,37.3,120,0,0,0,0,0,0
L47819,L,298.0,309.6,1403,51.3,122,0,0,0,0,0,0
M15500,M,297.9,309.6,1515,38.8,124,0,0,0,0,0,0
L47821,L,297.9,309.5,1390,47.9,127,0,0,0,0,0,0
M15502,M,297.8,309.4,1226,58.7,129,0,0,0,0,0,0
M15503,M,297.8,309.4,1495,36.5,132,0,0,0,0,0,0
H30058,H,297.7,309.4,1608,30.2,135,0,0,0,0,0,0
L47825,L,297.7,309.4,1392,44.1,140,0,0,0,0,0,0
M15506,M,297.7,309.4,1461,43.7,142,0,0,0,0,0,0
L47827,L,297.7,309.3,1559,36.9,145,0,0,0,0,0,0
H30062,H,297.7,309.3,1400,48.9,147,0,0,0,0,0,0
M15509,M,297.7,309.2,1732,28.8,152,0,0,0,0,0,0
L47830,L,297.6,309.2,1611,33.1,155,0,0,0,0,0,0
L47831,L,297.6,309.1,1503,38.9,157,0,0,0,0,0,0
L47832,L,297.7,309.2,1391,44.5,159,0,0,0,0,0,0
L47833,L,297.8,309.3,2015,20.1,161,0,0,0,0,0,0
L47834,L,297.8,309.2,1683,30.9,163,0,0,0,0,0,0
L47835,L,297.7,309.1,1435,38.8,165,0,0,0,0,0,0
M15516,M,297.7,309.1,1732,28.1,167,0,0,0,0,0,0
L47837,L,297.7,309.2,1365,58.6,170,0,0,0,0,0,0
L47838,L,297.7,309.1,1562,36.8,172,0,0,0,0,0,0
L47839,L,297.6,309.1,1449,49.1,174,0,0,0,0,0,0
M15520,M,297.7,309.2,1700,27.4,176,0,0,0,0,0,0
M15521,M,297.6,309.0,1427,45.6,179,0,0,0,0,0,0
M15522,M,297.6,308.9,1479,38.1,182,0,0,0,0,0,0
L47843,L,297.5,308.9,1469,44.0,185,0,0,0,0,0,0
L47844,L,297.5,308.9,1390,47.4,187,0,0,0,0,0,0
L47845,L,297.5,308.9,1729,28.1,189,0,0,0,0,0,0
L47846,L,297.5,309.0,1470,43.5,191,0,0,0,0,0,0
L47847,L,297.5,308.9,1459,48.5,193,0,0,0,0,0,0
L47848,L,297.5,308.9,1738,24.0,195,0,0,0,0,0,0
H30083,H,297.5,308.9,1471,37.7,197,0,0,0,0,0,0
L47850,L,297.6,309.0,1822,25.4,202,0,0,0,0,0,0
L47851,L,297.5,308.9,1554,34.8,204,0,0,0,0,0,0
M15532,M,297.6,308.9,1433,43.2,206,0,0,0,0,0,0
L47853,L,297.6,308.9,1449,47.7,209,0,0,0,0,0,0
L47854,L,297.8,309.0,1456,41.2,0,0,0,0,0,0,0
M15535,M,297.8,309.1,1424,45.5,2,0,0,0,0,0,0
H30090,H,297.9,309.2,1577,34.7,5,0,0,0,0,0,0
L47857,L,297.9,309.2,1478,39.7,10,0,0,0,0,0,0
M15538,M,297.8,309.2,1295,61.2,12,0,0,0,0,0,0
L47859,L,297.8,309.2,1372,47.3,15,0,0,0,0,0,0
M15540,M,297.8,309.1,1432,42.6,17,0,0,0,0,0,0
M15541,M,297.7,309.0,1656,33.2,20,0,0,0,0,0,0
H30096,H,297.8,309.0,1410,48.8,23,0,0,0,0,0,0
L47863,L,297.7,309.0,1874,24.4,28,0,0,0,0,0,0
L47864,L,297.7,309.0,1538,43.2,30,0,0,0,0,0,0
M15545,M,297.7,309.0,1636,29.7,32,0,0,0,0,0,0
M15546,M,297.7,309.0,1504,40.4,35,0,0,0,0,0,0
M15547,M,297.7,309.0,1531,42.4,38,0,0,0,0,0,0
H30102,H,297.6,309.0,1735,26.4,41,0,0,0,0,0,0
H30103,H,297.6,309.0,1354,55.6,46,0,0,0,0,0,0
H30104,H,297.6,309.0,1413,40.2,51,0,0,0,0,0,0
L47871,L,297.7,309.1,1563,39.3,56,0,0,0,0,0,0
L47872,L,297.7,309.1,1479,42.1,58,0,0,0,0,0,0
L47873,L,297.7,309.1,1477,38.3,60,0,0,0,0,0,0
L47874,L,297.6,309.1,1394,50.0,62,0,0,0,0,0,0
L47875,L,297.6,309.0,1487,45.4,64,0,0,0,0,0,0
M15556,M,297.6,309.0,1815,25.3,66,0,0,0,0,0,0
M15557,M,297.6,308.8,1453,39.7,69,0,0,0,0,0,0
L47878,L,297.6,308.8,1539,40.2,72,0,0,0,0,0,0
H30113,H,297.5,308.7,1416,39.2,74,0,0,0,0,0,0
M15560,M,297.6,308.8,1683,31.6,79,0,0,0,0,0,0
L47881,L,297.7,308.8,1515,40.1,82,0,0,0,0,0,0
M15562,M,297.7,308.9,1531,48.3,84,0,0,0,0,0,0
H30117,H,297.7,308.9,1479,40.9,87,0,0,0,0,0,0
L47884,L,297.7,308.9,1516,33.7,92,0,0,0,0,0,0
L47885,L,297.7,309.0,1507,38.2,94,0,0,0,0,0,0
M15566,M,297.8,309.0,1434,43.3,96,0,0,0,0,0,0
L47887,L,297.7,308.9,1838,27.3,99,0,0,0,0,0,0
M15568,M,297.6,308.8,1416,45.9,101,0,0,0,0,0,0
M15569,M,297.6,308.8,1357,49.7,104,0,0,0,0,0,0
M15570,M,297.5,308.7,1697,28.1,107,0,0,0,0,0,0
L47891,L,297.5,308.7,1443,46.2,110,0,0,0,0,0,0
L47892,L,297.5,308.7,1453,37.6,112,0,0,0,0,0,0
L47893,L,297.4,308.6,1439,46.4,114,0,0,0,0,0,0
L47894,L,297.4,308.6,1609,36.2,116,0,0,0,0,0,0
L47895,L,297.4,308.6,1324,59.1,118,0,0,0,0,0,0
H30130,H,297.4,308.6,1420,45.8,120,0,0,0,0,0,0
L47897,L,297.4,308.7,1545,36.9,125,0,0,0,0,0,0
L47898,L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0
L47899,L,297.4,308.8,1447,58.1,129,0,0,0,0,0,0
L47900,L,297.4,308.9,1809,23.8,131,0,0,0,0,0,0
L47901,L,297.5,308.9,1696,30.9,133,0,0,0,0,0,0
L47902,L,297.5,308.9,1427,44.7,135,0,0,0,0,0,0
M15583,M,297.4,308.9,1500,46.3,137,0,0,0,0,0,0
L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0
L47905,L,297.4,308.8,1640,34.2,142,0,0,0,0,0,0
M15586,M,297.4,308.8,1628,37.4,144,0,0,0,0,0,0
H30141,H,297.3,308.6,1499,37.6,147,0,0,0,0,0,0
M15588,M,297.4,308.7,1425,50.3,152,0,0,0,0,0,0
L47909,L,297.3,308.6,1586,37.7,155,0,0,0,0,0,0
M15590,M,297.3,308.6,1471,50.7,157,0,0,0,0,0,0
M15591,M,297.3,308.6,1431,53.0,160,0,0,0,0,0,0
L47912,L,297.2,308.6,1924,22.1,163,0,0,0,0,0,0
M15593,M,297.1,308.4,1421,42.0,165,0,0,0,0,0,0
H30148,H,297.0,308.4,1305,54.6,168,0,0,0,0,0,0
L47915,L,296.9,308.4,1557,32.4,173,0,0,0,0,0,0
L47916,L,296.9,308.3,1555,38.2,175,0,0,0,0,0,0
H30151,H,296.9,308.3,1474,39.2,177,0,0,0,0,0,0
L47918,L,296.8,308.3,1506,45.9,182,0,0,0,0,0,0
L47919,L,296.9,308.4,1390,41.8,184,0,0,0,0,0,0
M15600,M,296.9,308.4,1450,46.9,186,0,0,0,0,0,0
L47921,L,296.9,308.3,1513,38.8,189,0,0,0,0,0,0
L47922,L,296.8,308.2,1643,34.7,191,0,0,0,0,0,0
L47923,L,296.8,308.2,1361,53.8,193,0,0,0,0,0,0
L47924,L,296.7,308.1,1450,40.9,195,0,0,0,0,0,0
L47925,L,296.7,308.0,1451,50.7,197,0,0,0,0,0,0
L47926,L,296.8,308.1,1289,62.0,199,1,0,0,0,1,0
L47927,L,296.8,308.1,1356,48.3,201,0,0,0,0,0,0
H30162,H,296.7,308.1,1528,46.3,203,0,0,0,0,0,0
L47929,L,296.6,308.0,1978,22.3,208,0,0,0,0,0,0
L47930,L,296.7,308.0,1535,36.8,210,0,0,0,0,0,0
M15611,M,296.8,308.1,1843,24.2,212,0,0,0,0,0,0
L47932,L,296.9,308.1,1422,48.7,215,0,0,0,0,0,0
L47933,L,296.8,308.0,1536,40.4,217,0,0,0,0,0,0
M15614,M,296.9,308.1,1483,44.3,219,0,0,0,0,0,0
H30169,H,296.8,308.1,1492,43.7,222,0,0,0,0,0,0
L47936,L,296.8,308.0,1584,40.4,227,0,0,0,0,0,0
L47937,L,296.9,308.1,1555,33.7,229,0,0,0,0,0,0
L47938,L,296.8,308.0,1497,41.7,231,0,0,0,0,0,0
M15619,M,296.7,307.8,1537,36.3,233,0,0,0,0,0,0
L47940,L,296.7,307.8,1505,39.4,236,0,0,0,0,0,0
L47941,L,296.7,307.8,1646,34.6,238,0,0,0,0,0,0
M15622,M,296.7,307.8,1286,60.5,0,0,0,0,0,0,0
L47943,L,296.7,307.8,1400,47.5,3,0,0,0,0,0,0
L47944,L,296.8,307.9,1337,56.5,5,0,0,0,0,0,0
L47945,L,296.9,308.0,1332,53.9,7,0,0,0,0,0,0
L47946,L,296.8,308.0,1561,38.3,9,0,0,0,0,0,0
L47947,L,296.9,308.0,1546,31.1,11,0,0,0,0,0,0
L47948,L,296.9,308.0,1713,29.3,13,0,0,0,0,0,0
L47949,L,296.9,308.0,1343,44.5,15,0,0,0,0,0,0
L47950,L,296.8,308.0,1391,54.4,17,0,0,0,0,0,0
H30185,H,296.8,308.0,1311,58.6,19,0,0,0,0,0,0
H30186,H,296.8,308.0,1453,51.0,24,0,0,0,0,0,0
L47953,L,296.8,308.0,1510,39.4,29,0,0,0,0,0,0
L47954,L,296.8,307.9,1448,48.8,31,0,0,0,0,0,0
L47955,L,296.7,307.8,1453,46.0,33,0,0,0,0,0,0
L47956,L,296.7,307.8,1468,39.2,35,0,0,0,0,0,0
L47957,L,296.7,307.8,1382,47.5,37,0,0,0,0,0,0
L47958,L,296.7,308.0,1580,32.2,39,0,0,0,0,0,0
L47959,L,296.8,308.0,1666,29.8,41,0,0,0,0,0,0
M15640,M,296.9,308.0,1409,50.7,43,0,0,0,0,0,0
L47961,L,296.8,308.0,1675,29.7,46,0,0,0,0,0,0
L47962,L,296.8,307.9,1698,30.8,48,0,0,0,0,0,0
H30197,H,296.7,307.9,1579,33.4,50,0,0,0,0,0,0
L47964,L,296.7,307.9,1743,27.9,55,0,0,0,0,0,0
M15645,M,296.9,308.0,1497,44.8,57,0,0,0,0,0,0
L47966,L,296.9,308.1,1741,28.8,60,0,0,0,0,0,0
L47967,L,296.9,308.1,1435,45.3,62,0,0,0,0,0,0
M15648,M,296.9,308.1,1440,46.3,64,0,0,0,0,0,0
M15649,M,296.9,308.0,1641,33.3,67,0,0,0,0,0,0
L47970,L,296.8,307.9,1420,45.4,70,0,0,0,0,0,0
L47971,L,296.8,307.9,1611,35.4,72,0,0,0,0,0,0
